State,longitude,latitude,sunshine_category
SA,138.875,-16.375,8
SA,139.125,-16.375,8
SA,139.375,-16.375,8
SA,139.625,-16.375,8
SA,139.875,-16.375,8
SA,140.125,-16.375,8
SA,140.375,-16.375,7
SA,140.625,-16.375,7
SA,140.875,-16.375,7
SA,138.125,-16.625,9
SA,138.375,-16.625,8
SA,138.625,-16.625,8
SA,138.875,-16.625,8
SA,139.125,-16.625,8
SA,139.375,-16.625,8
SA,139.625,-16.625,8
SA,139.875,-16.625,8
SA,140.125,-16.625,8
SA,140.375,-16.625,8
SA,140.625,-16.625,7
SA,140.875,-16.625,7
SA,138.125,-16.875,9
SA,138.375,-16.875,8
SA,138.625,-16.875,8
SA,138.875,-16.875,8
SA,139.125,-16.875,8
SA,139.375,-16.875,8
SA,139.625,-16.875,8
SA,139.875,-16.875,8
SA,140.125,-16.875,8
SA,140.375,-16.875,8
SA,140.625,-16.875,8
SA,140.875,-16.875,7
SA,138.125,-17.125,9
SA,138.375,-17.125,9
SA,138.625,-17.125,8
SA,138.875,-17.125,8
SA,139.125,-17.125,8
SA,139.375,-17.125,8
SA,139.625,-17.125,8
SA,139.875,-17.125,8
SA,140.125,-17.125,8
SA,140.375,-17.125,8
SA,140.625,-17.125,8
SA,140.875,-17.125,7
SA,138.125,-17.375,9
SA,138.375,-17.375,9
SA,138.625,-17.375,9
SA,138.875,-17.375,8
SA,139.125,-17.375,8
SA,139.375,-17.375,8
SA,139.625,-17.375,8
SA,139.875,-17.375,8
SA,140.125,-17.375,8
SA,140.375,-17.375,8
SA,140.625,-17.375,8
SA,140.875,-17.375,8
SA,138.125,-17.625,9
SA,138.375,-17.625,9
SA,138.625,-17.625,9
SA,138.875,-17.625,9
SA,139.125,-17.625,8
SA,139.375,-17.625,8
SA,139.625,-17.625,8
SA,139.875,-17.625,8
SA,140.125,-17.625,8
SA,140.375,-17.625,8
SA,140.625,-17.625,8
SA,140.875,-17.625,8
SA,138.125,-17.875,9
SA,138.375,-17.875,9
SA,138.625,-17.875,9
SA,138.875,-17.875,9
SA,139.125,-17.875,8
SA,139.375,-17.875,8
SA,139.625,-17.875,8
SA,139.875,-17.875,8
SA,140.125,-17.875,8
SA,140.375,-17.875,8
SA,140.625,-17.875,8
SA,140.875,-17.875,8
SA,138.125,-18.125,9
SA,138.375,-18.125,9
SA,138.625,-18.125,9
SA,138.875,-18.125,9
SA,139.125,-18.125,9
SA,139.375,-18.125,8
SA,139.625,-18.125,8
SA,139.875,-18.125,8
SA,140.125,-18.125,8
SA,140.375,-18.125,8
SA,140.625,-18.125,8
SA,140.875,-18.125,8
SA,138.125,-18.375,9
SA,138.375,-18.375,9
SA,138.625,-18.375,9
SA,138.875,-18.375,9
SA,139.125,-18.375,9
SA,139.375,-18.375,9
SA,139.625,-18.375,8
SA,139.875,-18.375,8
SA,140.125,-18.375,8
SA,140.375,-18.375,8
SA,140.625,-18.375,8
SA,140.875,-18.375,8
SA,138.125,-18.625,9
SA,138.375,-18.625,9
SA,138.625,-18.625,9
SA,138.875,-18.625,9
SA,139.125,-18.625,9
SA,139.375,-18.625,9
SA,139.625,-18.625,8
SA,139.875,-18.625,8
SA,140.125,-18.625,8
SA,140.375,-18.625,8
SA,140.625,-18.625,8
SA,140.875,-18.625,8
SA,138.125,-18.875,9
SA,138.375,-18.875,9
SA,138.625,-18.875,9
SA,138.875,-18.875,9
SA,139.125,-18.875,9
SA,139.375,-18.875,9
SA,139.625,-18.875,9
SA,139.875,-18.875,8
SA,140.125,-18.875,8
SA,140.375,-18.875,8
SA,140.625,-18.875,8
SA,140.875,-18.875,8
SA,138.125,-19.125,9
SA,138.375,-19.125,9
SA,138.625,-19.125,9
SA,138.875,-19.125,9
SA,139.125,-19.125,9
SA,139.375,-19.125,9
SA,139.625,-19.125,9
SA,139.875,-19.125,9
SA,140.125,-19.125,8
SA,140.375,-19.125,8
SA,140.625,-19.125,8
SA,140.875,-19.125,8
SA,138.125,-19.375,9
SA,138.375,-19.375,9
SA,138.625,-19.375,9
SA,138.875,-19.375,9
SA,139.125,-19.375,9
SA,139.375,-19.375,9
SA,139.625,-19.375,9
SA,139.875,-19.375,9
SA,140.125,-19.375,9
SA,140.375,-19.375,8
SA,140.625,-19.375,8
SA,140.875,-19.375,8
SA,138.125,-19.625,9
SA,138.375,-19.625,9
SA,138.625,-19.625,9
SA,138.875,-19.625,9
SA,139.125,-19.625,9
SA,139.375,-19.625,9
SA,139.625,-19.625,9
SA,139.875,-19.625,9
SA,140.125,-19.625,9
SA,140.375,-19.625,8
SA,140.625,-19.625,8
SA,140.875,-19.625,8
SA,138.125,-19.875,9
SA,138.375,-19.875,9
SA,138.625,-19.875,9
SA,138.875,-19.875,9
SA,139.125,-19.875,9
SA,139.375,-19.875,9
SA,139.625,-19.875,9
SA,139.875,-19.875,9
SA,140.125,-19.875,9
SA,140.375,-19.875,9
SA,140.625,-19.875,8
SA,140.875,-19.875,8
SA,138.125,-20.125,9
SA,138.375,-20.125,9
SA,138.625,-20.125,9
SA,138.875,-20.125,9
SA,139.125,-20.125,9
SA,139.375,-20.125,9
SA,139.625,-20.125,9
SA,139.875,-20.125,9
SA,140.125,-20.125,9
SA,140.375,-20.125,9
SA,140.625,-20.125,8
SA,140.875,-20.125,8
SA,138.125,-20.375,9
SA,138.375,-20.375,9
SA,138.625,-20.375,9
SA,138.875,-20.375,9
SA,139.125,-20.375,9
SA,139.375,-20.375,9
SA,139.625,-20.375,9
SA,139.875,-20.375,9
SA,140.125,-20.375,9
SA,140.375,-20.375,9
SA,140.625,-20.375,9
SA,140.875,-20.375,8
SA,138.125,-20.625,9
SA,138.375,-20.625,9
SA,138.625,-20.625,9
SA,138.875,-20.625,9
SA,139.125,-20.625,9
SA,139.375,-20.625,9
SA,139.625,-20.625,9
SA,139.875,-20.625,9
SA,140.125,-20.625,9
SA,140.375,-20.625,9
SA,140.625,-20.625,9
SA,140.875,-20.625,8
SA,138.125,-20.875,9
SA,138.375,-20.875,9
SA,138.625,-20.875,9
SA,138.875,-20.875,9
SA,139.125,-20.875,9
SA,139.375,-20.875,9
SA,139.625,-20.875,9
SA,139.875,-20.875,9
SA,140.125,-20.875,9
SA,140.375,-20.875,9
SA,140.625,-20.875,9
SA,140.875,-20.875,9
SA,138.125,-21.125,9
SA,138.375,-21.125,9
SA,138.625,-21.125,9
SA,138.875,-21.125,9
SA,139.125,-21.125,9
SA,139.375,-21.125,9
SA,139.625,-21.125,9
SA,139.875,-21.125,9
SA,140.125,-21.125,9
SA,140.375,-21.125,9
SA,140.625,-21.125,9
SA,140.875,-21.125,9
SA,138.125,-21.375,9
SA,138.375,-21.375,9
SA,138.625,-21.375,9
SA,138.875,-21.375,9
SA,139.125,-21.375,9
SA,139.375,-21.375,9
SA,139.625,-21.375,9
SA,139.875,-21.375,9
SA,140.125,-21.375,9
SA,140.375,-21.375,9
SA,140.625,-21.375,9
SA,140.875,-21.375,9
SA,138.125,-21.625,9
SA,138.375,-21.625,9
SA,138.625,-21.625,9
SA,138.875,-21.625,9
SA,139.125,-21.625,9
SA,139.375,-21.625,9
SA,139.625,-21.625,9
SA,139.875,-21.625,9
SA,140.125,-21.625,9
SA,140.375,-21.625,9
SA,140.625,-21.625,9
SA,140.875,-21.625,9
SA,138.125,-21.875,9
SA,138.375,-21.875,9
SA,138.625,-21.875,9
SA,138.875,-21.875,9
SA,139.125,-21.875,9
SA,139.375,-21.875,9
SA,139.625,-21.875,9
SA,139.875,-21.875,9
SA,140.125,-21.875,9
SA,140.375,-21.875,9
SA,140.625,-21.875,9
SA,140.875,-21.875,9
SA,138.125,-22.125,9
SA,138.375,-22.125,9
SA,138.625,-22.125,9
SA,138.875,-22.125,9
SA,139.125,-22.125,9
SA,139.375,-22.125,9
SA,139.625,-22.125,9
SA,139.875,-22.125,9
SA,140.125,-22.125,9
SA,140.375,-22.125,9
SA,140.625,-22.125,9
SA,140.875,-22.125,9
SA,138.125,-22.375,9
SA,138.375,-22.375,9
SA,138.625,-22.375,9
SA,138.875,-22.375,9
SA,139.125,-22.375,9
SA,139.375,-22.375,9
SA,139.625,-22.375,9
SA,139.875,-22.375,9
SA,140.125,-22.375,9
SA,140.375,-22.375,9
SA,140.625,-22.375,9
SA,140.875,-22.375,9
SA,138.125,-22.625,9
SA,138.375,-22.625,9
SA,138.625,-22.625,9
SA,138.875,-22.625,9
SA,139.125,-22.625,9
SA,139.375,-22.625,9
SA,139.625,-22.625,9
SA,139.875,-22.625,9
SA,140.125,-22.625,9
SA,140.375,-22.625,9
SA,140.625,-22.625,9
SA,140.875,-22.625,9
SA,138.125,-22.875,9
SA,138.375,-22.875,9
SA,138.625,-22.875,9
SA,138.875,-22.875,9
SA,139.125,-22.875,9
SA,139.375,-22.875,9
SA,139.625,-22.875,9
SA,139.875,-22.875,9
SA,140.125,-22.875,9
SA,140.375,-22.875,9
SA,140.625,-22.875,9
SA,140.875,-22.875,9
SA,138.125,-23.125,9
SA,138.375,-23.125,9
SA,138.625,-23.125,9
SA,138.875,-23.125,9
SA,139.125,-23.125,9
SA,139.375,-23.125,9
SA,139.625,-23.125,9
SA,139.875,-23.125,9
SA,140.125,-23.125,9
SA,140.375,-23.125,9
SA,140.625,-23.125,9
SA,140.875,-23.125,9
SA,138.125,-23.375,9
SA,138.375,-23.375,9
SA,138.625,-23.375,9
SA,138.875,-23.375,9
SA,139.125,-23.375,9
SA,139.375,-23.375,9
SA,139.625,-23.375,9
SA,139.875,-23.375,9
SA,140.125,-23.375,9
SA,140.375,-23.375,9
SA,140.625,-23.375,9
SA,140.875,-23.375,9
SA,138.125,-23.625,9
SA,138.375,-23.625,9
SA,138.625,-23.625,9
SA,138.875,-23.625,9
SA,139.125,-23.625,9
SA,139.375,-23.625,9
SA,139.625,-23.625,9
SA,139.875,-23.625,9
SA,140.125,-23.625,9
SA,140.375,-23.625,9
SA,140.625,-23.625,9
SA,140.875,-23.625,9
SA,138.125,-23.875,9
SA,138.375,-23.875,9
SA,138.625,-23.875,9
SA,138.875,-23.875,9
SA,139.125,-23.875,9
SA,139.375,-23.875,9
SA,139.625,-23.875,9
SA,139.875,-23.875,9
SA,140.125,-23.875,9
SA,140.375,-23.875,9
SA,140.625,-23.875,9
SA,140.875,-23.875,9
SA,138.125,-24.125,9
SA,138.375,-24.125,9
SA,138.625,-24.125,9
SA,138.875,-24.125,9
SA,139.125,-24.125,9
SA,139.375,-24.125,9
SA,139.625,-24.125,9
SA,139.875,-24.125,9
SA,140.125,-24.125,9
SA,140.375,-24.125,9
SA,140.625,-24.125,9
SA,140.875,-24.125,9
SA,138.125,-24.375,9
SA,138.375,-24.375,9
SA,138.625,-24.375,9
SA,138.875,-24.375,9
SA,139.125,-24.375,9
SA,139.375,-24.375,9
SA,139.625,-24.375,9
SA,139.875,-24.375,9
SA,140.125,-24.375,9
SA,140.375,-24.375,9
SA,140.625,-24.375,9
SA,140.875,-24.375,9
SA,138.125,-24.625,9
SA,138.375,-24.625,9
SA,138.625,-24.625,9
SA,138.875,-24.625,9
SA,139.125,-24.625,9
SA,139.375,-24.625,9
SA,139.625,-24.625,9
SA,139.875,-24.625,9
SA,140.125,-24.625,9
SA,140.375,-24.625,9
SA,140.625,-24.625,9
SA,140.875,-24.625,9
SA,138.125,-24.875,9
SA,138.375,-24.875,9
SA,138.625,-24.875,9
SA,138.875,-24.875,9
SA,139.125,-24.875,9
SA,139.375,-24.875,9
SA,139.625,-24.875,9
SA,139.875,-24.875,9
SA,140.125,-24.875,9
SA,140.375,-24.875,9
SA,140.625,-24.875,9
SA,140.875,-24.875,9
SA,138.125,-25.125,9
SA,138.375,-25.125,9
SA,138.625,-25.125,9
SA,138.875,-25.125,9
SA,139.125,-25.125,9
SA,139.375,-25.125,9
SA,139.625,-25.125,9
SA,139.875,-25.125,9
SA,140.125,-25.125,9
SA,140.375,-25.125,9
SA,140.625,-25.125,9
SA,140.875,-25.125,9
SA,138.125,-25.375,9
SA,138.375,-25.375,9
SA,138.625,-25.375,9
SA,138.875,-25.375,9
SA,139.125,-25.375,9
SA,139.375,-25.375,9
SA,139.625,-25.375,9
SA,139.875,-25.375,9
SA,140.125,-25.375,9
SA,140.375,-25.375,9
SA,140.625,-25.375,9
SA,140.875,-25.375,9
SA,138.125,-25.625,9
SA,138.375,-25.625,9
SA,138.625,-25.625,9
SA,138.875,-25.625,9
SA,139.125,-25.625,9
SA,139.375,-25.625,9
SA,139.625,-25.625,9
SA,139.875,-25.625,9
SA,140.125,-25.625,9
SA,140.375,-25.625,9
SA,140.625,-25.625,9
SA,140.875,-25.625,9
SA,138.125,-25.875,9
SA,138.375,-25.875,9
SA,138.625,-25.875,9
SA,138.875,-25.875,9
SA,139.125,-25.875,9
SA,139.375,-25.875,9
SA,139.625,-25.875,9
SA,139.875,-25.875,9
SA,140.125,-25.875,9
SA,140.375,-25.875,9
SA,140.625,-25.875,9
SA,140.875,-25.875,9
SA,129.125,-26.125,9
SA,129.375,-26.125,9
SA,129.625,-26.125,9
SA,129.875,-26.125,9
SA,130.125,-26.125,9
SA,130.375,-26.125,9
SA,130.625,-26.125,9
SA,130.875,-26.125,9
SA,131.125,-26.125,9
SA,131.375,-26.125,9
SA,131.625,-26.125,9
SA,131.875,-26.125,9
SA,132.125,-26.125,9
SA,132.375,-26.125,9
SA,132.625,-26.125,9
SA,132.875,-26.125,9
SA,133.125,-26.125,9
SA,133.375,-26.125,9
SA,133.625,-26.125,9
SA,133.875,-26.125,9
SA,134.125,-26.125,9
SA,134.375,-26.125,9
SA,134.625,-26.125,9
SA,134.875,-26.125,9
SA,135.125,-26.125,9
SA,135.375,-26.125,9
SA,135.625,-26.125,9
SA,135.875,-26.125,9
SA,136.125,-26.125,9
SA,136.375,-26.125,9
SA,136.625,-26.125,9
SA,136.875,-26.125,9
SA,137.125,-26.125,9
SA,137.375,-26.125,9
SA,137.625,-26.125,9
SA,137.875,-26.125,9
SA,138.125,-26.125,9
SA,138.375,-26.125,9
SA,138.625,-26.125,9
SA,138.875,-26.125,9
SA,139.125,-26.125,9
SA,139.375,-26.125,9
SA,139.625,-26.125,9
SA,139.875,-26.125,9
SA,140.125,-26.125,9
SA,140.375,-26.125,9
SA,140.625,-26.125,9
SA,140.875,-26.125,9
SA,129.125,-26.375,9
SA,129.375,-26.375,9
SA,129.625,-26.375,9
SA,129.875,-26.375,9
SA,130.125,-26.375,9
SA,130.375,-26.375,9
SA,130.625,-26.375,9
SA,130.875,-26.375,9
SA,131.125,-26.375,9
SA,131.375,-26.375,9
SA,131.625,-26.375,9
SA,131.875,-26.375,9
SA,132.125,-26.375,9
SA,132.375,-26.375,9
SA,132.625,-26.375,9
SA,132.875,-26.375,9
SA,133.125,-26.375,9
SA,133.375,-26.375,9
SA,133.625,-26.375,9
SA,133.875,-26.375,9
SA,134.125,-26.375,9
SA,134.375,-26.375,9
SA,134.625,-26.375,9
SA,134.875,-26.375,9
SA,135.125,-26.375,9
SA,135.375,-26.375,9
SA,135.625,-26.375,9
SA,135.875,-26.375,9
SA,136.125,-26.375,9
SA,136.375,-26.375,9
SA,136.625,-26.375,9
SA,136.875,-26.375,9
SA,137.125,-26.375,9
SA,137.375,-26.375,9
SA,137.625,-26.375,9
SA,137.875,-26.375,9
SA,138.125,-26.375,9
SA,138.375,-26.375,9
SA,138.625,-26.375,9
SA,138.875,-26.375,9
SA,139.125,-26.375,9
SA,139.375,-26.375,9
SA,139.625,-26.375,9
SA,139.875,-26.375,9
SA,140.125,-26.375,9
SA,140.375,-26.375,9
SA,140.625,-26.375,9
SA,140.875,-26.375,8
SA,129.125,-26.625,9
SA,129.375,-26.625,9
SA,129.625,-26.625,9
SA,129.875,-26.625,9
SA,130.125,-26.625,9
SA,130.375,-26.625,9
SA,130.625,-26.625,9
SA,130.875,-26.625,9
SA,131.125,-26.625,9
SA,131.375,-26.625,9
SA,131.625,-26.625,9
SA,131.875,-26.625,9
SA,132.125,-26.625,9
SA,132.375,-26.625,9
SA,132.625,-26.625,9
SA,132.875,-26.625,9
SA,133.125,-26.625,9
SA,133.375,-26.625,9
SA,133.625,-26.625,9
SA,133.875,-26.625,9
SA,134.125,-26.625,9
SA,134.375,-26.625,9
SA,134.625,-26.625,9
SA,134.875,-26.625,9
SA,135.125,-26.625,9
SA,135.375,-26.625,9
SA,135.625,-26.625,9
SA,135.875,-26.625,9
SA,136.125,-26.625,9
SA,136.375,-26.625,9
SA,136.625,-26.625,9
SA,136.875,-26.625,9
SA,137.125,-26.625,9
SA,137.375,-26.625,9
SA,137.625,-26.625,9
SA,137.875,-26.625,9
SA,138.125,-26.625,9
SA,138.375,-26.625,9
SA,138.625,-26.625,9
SA,138.875,-26.625,9
SA,139.125,-26.625,9
SA,139.375,-26.625,9
SA,139.625,-26.625,9
SA,139.875,-26.625,9
SA,140.125,-26.625,9
SA,140.375,-26.625,9
SA,140.625,-26.625,9
SA,140.875,-26.625,8
SA,129.125,-26.875,9
SA,129.375,-26.875,9
SA,129.625,-26.875,9
SA,129.875,-26.875,9
SA,130.125,-26.875,9
SA,130.375,-26.875,9
SA,130.625,-26.875,9
SA,130.875,-26.875,9
SA,131.125,-26.875,9
SA,131.375,-26.875,9
SA,131.625,-26.875,9
SA,131.875,-26.875,9
SA,132.125,-26.875,9
SA,132.375,-26.875,9
SA,132.625,-26.875,9
SA,132.875,-26.875,9
SA,133.125,-26.875,9
SA,133.375,-26.875,9
SA,133.625,-26.875,9
SA,133.875,-26.875,9
SA,134.125,-26.875,9
SA,134.375,-26.875,9
SA,134.625,-26.875,9
SA,134.875,-26.875,9
SA,135.125,-26.875,9
SA,135.375,-26.875,9
SA,135.625,-26.875,9
SA,135.875,-26.875,9
SA,136.125,-26.875,9
SA,136.375,-26.875,9
SA,136.625,-26.875,9
SA,136.875,-26.875,9
SA,137.125,-26.875,9
SA,137.375,-26.875,9
SA,137.625,-26.875,9
SA,137.875,-26.875,9
SA,138.125,-26.875,9
SA,138.375,-26.875,9
SA,138.625,-26.875,9
SA,138.875,-26.875,9
SA,139.125,-26.875,9
SA,139.375,-26.875,9
SA,139.625,-26.875,9
SA,139.875,-26.875,9
SA,140.125,-26.875,9
SA,140.375,-26.875,9
SA,140.625,-26.875,9
SA,140.875,-26.875,8
SA,129.125,-27.125,9
SA,129.375,-27.125,9
SA,129.625,-27.125,9
SA,129.875,-27.125,9
SA,130.125,-27.125,9
SA,130.375,-27.125,9
SA,130.625,-27.125,9
SA,130.875,-27.125,9
SA,131.125,-27.125,9
SA,131.375,-27.125,9
SA,131.625,-27.125,9
SA,131.875,-27.125,9
SA,132.125,-27.125,9
SA,132.375,-27.125,9
SA,132.625,-27.125,9
SA,132.875,-27.125,9
SA,133.125,-27.125,9
SA,133.375,-27.125,9
SA,133.625,-27.125,9
SA,133.875,-27.125,9
SA,134.125,-27.125,9
SA,134.375,-27.125,9
SA,134.625,-27.125,9
SA,134.875,-27.125,9
SA,135.125,-27.125,9
SA,135.375,-27.125,9
SA,135.625,-27.125,9
SA,135.875,-27.125,9
SA,136.125,-27.125,9
SA,136.375,-27.125,9
SA,136.625,-27.125,9
SA,136.875,-27.125,9
SA,137.125,-27.125,9
SA,137.375,-27.125,9
SA,137.625,-27.125,9
SA,137.875,-27.125,9
SA,138.125,-27.125,9
SA,138.375,-27.125,9
SA,138.625,-27.125,9
SA,138.875,-27.125,9
SA,139.125,-27.125,9
SA,139.375,-27.125,9
SA,139.625,-27.125,9
SA,139.875,-27.125,9
SA,140.125,-27.125,9
SA,140.375,-27.125,9
SA,140.625,-27.125,9
SA,140.875,-27.125,8
SA,129.125,-27.375,9
SA,129.375,-27.375,9
SA,129.625,-27.375,9
SA,129.875,-27.375,9
SA,130.125,-27.375,9
SA,130.375,-27.375,9
SA,130.625,-27.375,9
SA,130.875,-27.375,9
SA,131.125,-27.375,9
SA,131.375,-27.375,9
SA,131.625,-27.375,9
SA,131.875,-27.375,9
SA,132.125,-27.375,9
SA,132.375,-27.375,9
SA,132.625,-27.375,9
SA,132.875,-27.375,9
SA,133.125,-27.375,9
SA,133.375,-27.375,9
SA,133.625,-27.375,9
SA,133.875,-27.375,9
SA,134.125,-27.375,9
SA,134.375,-27.375,9
SA,134.625,-27.375,9
SA,134.875,-27.375,9
SA,135.125,-27.375,9
SA,135.375,-27.375,9
SA,135.625,-27.375,9
SA,135.875,-27.375,9
SA,136.125,-27.375,9
SA,136.375,-27.375,9
SA,136.625,-27.375,9
SA,136.875,-27.375,9
SA,137.125,-27.375,9
SA,137.375,-27.375,9
SA,137.625,-27.375,9
SA,137.875,-27.375,9
SA,138.125,-27.375,9
SA,138.375,-27.375,9
SA,138.625,-27.375,9
SA,138.875,-27.375,9
SA,139.125,-27.375,9
SA,139.375,-27.375,9
SA,139.625,-27.375,9
SA,139.875,-27.375,9
SA,140.125,-27.375,9
SA,140.375,-27.375,9
SA,140.625,-27.375,9
SA,140.875,-27.375,8
SA,129.125,-27.625,9
SA,129.375,-27.625,9
SA,129.625,-27.625,9
SA,129.875,-27.625,9
SA,130.125,-27.625,9
SA,130.375,-27.625,9
SA,130.625,-27.625,9
SA,130.875,-27.625,9
SA,131.125,-27.625,9
SA,131.375,-27.625,9
SA,131.625,-27.625,9
SA,131.875,-27.625,9
SA,132.125,-27.625,9
SA,132.375,-27.625,9
SA,132.625,-27.625,9
SA,132.875,-27.625,9
SA,133.125,-27.625,9
SA,133.375,-27.625,9
SA,133.625,-27.625,9
SA,133.875,-27.625,9
SA,134.125,-27.625,9
SA,134.375,-27.625,9
SA,134.625,-27.625,9
SA,134.875,-27.625,9
SA,135.125,-27.625,9
SA,135.375,-27.625,9
SA,135.625,-27.625,9
SA,135.875,-27.625,9
SA,136.125,-27.625,9
SA,136.375,-27.625,9
SA,136.625,-27.625,9
SA,136.875,-27.625,9
SA,137.125,-27.625,9
SA,137.375,-27.625,9
SA,137.625,-27.625,9
SA,137.875,-27.625,9
SA,138.125,-27.625,9
SA,138.375,-27.625,9
SA,138.625,-27.625,9
SA,138.875,-27.625,9
SA,139.125,-27.625,9
SA,139.375,-27.625,9
SA,139.625,-27.625,9
SA,139.875,-27.625,9
SA,140.125,-27.625,9
SA,140.375,-27.625,9
SA,140.625,-27.625,9
SA,140.875,-27.625,8
SA,129.125,-27.875,9
SA,129.375,-27.875,9
SA,129.625,-27.875,9
SA,129.875,-27.875,9
SA,130.125,-27.875,9
SA,130.375,-27.875,9
SA,130.625,-27.875,9
SA,130.875,-27.875,9
SA,131.125,-27.875,9
SA,131.375,-27.875,9
SA,131.625,-27.875,9
SA,131.875,-27.875,9
SA,132.125,-27.875,9
SA,132.375,-27.875,9
SA,132.625,-27.875,9
SA,132.875,-27.875,9
SA,133.125,-27.875,9
SA,133.375,-27.875,9
SA,133.625,-27.875,9
SA,133.875,-27.875,9
SA,134.125,-27.875,9
SA,134.375,-27.875,9
SA,134.625,-27.875,9
SA,134.875,-27.875,9
SA,135.125,-27.875,9
SA,135.375,-27.875,9
SA,135.625,-27.875,9
SA,135.875,-27.875,9
SA,136.125,-27.875,9
SA,136.375,-27.875,9
SA,136.625,-27.875,9
SA,136.875,-27.875,9
SA,137.125,-27.875,9
SA,137.375,-27.875,9
SA,137.625,-27.875,9
SA,137.875,-27.875,9
SA,138.125,-27.875,9
SA,138.375,-27.875,9
SA,138.625,-27.875,9
SA,138.875,-27.875,9
SA,139.125,-27.875,9
SA,139.375,-27.875,9
SA,139.625,-27.875,9
SA,139.875,-27.875,9
SA,140.125,-27.875,9
SA,140.375,-27.875,8
SA,140.625,-27.875,8
SA,140.875,-27.875,8
SA,129.125,-28.125,9
SA,129.375,-28.125,9
SA,129.625,-28.125,9
SA,129.875,-28.125,9
SA,130.125,-28.125,9
SA,130.375,-28.125,9
SA,130.625,-28.125,9
SA,130.875,-28.125,9
SA,131.125,-28.125,9
SA,131.375,-28.125,9
SA,131.625,-28.125,9
SA,131.875,-28.125,9
SA,132.125,-28.125,9
SA,132.375,-28.125,9
SA,132.625,-28.125,9
SA,132.875,-28.125,9
SA,133.125,-28.125,9
SA,133.375,-28.125,9
SA,133.625,-28.125,9
SA,133.875,-28.125,9
SA,134.125,-28.125,9
SA,134.375,-28.125,9
SA,134.625,-28.125,9
SA,134.875,-28.125,9
SA,135.125,-28.125,9
SA,135.375,-28.125,9
SA,135.625,-28.125,9
SA,135.875,-28.125,9
SA,136.125,-28.125,9
SA,136.375,-28.125,9
SA,136.625,-28.125,9
SA,136.875,-28.125,9
SA,137.125,-28.125,9
SA,137.375,-28.125,9
SA,137.625,-28.125,9
SA,137.875,-28.125,9
SA,138.125,-28.125,9
SA,138.375,-28.125,9
SA,138.625,-28.125,9
SA,138.875,-28.125,9
SA,139.125,-28.125,8
SA,139.375,-28.125,8
SA,139.625,-28.125,8
SA,139.875,-28.125,8
SA,140.125,-28.125,8
SA,140.375,-28.125,8
SA,140.625,-28.125,8
SA,140.875,-28.125,8
SA,129.125,-28.375,9
SA,129.375,-28.375,9
SA,129.625,-28.375,9
SA,129.875,-28.375,9
SA,130.125,-28.375,9
SA,130.375,-28.375,9
SA,130.625,-28.375,9
SA,130.875,-28.375,9
SA,131.125,-28.375,9
SA,131.375,-28.375,9
SA,131.625,-28.375,9
SA,131.875,-28.375,9
SA,132.125,-28.375,9
SA,132.375,-28.375,9
SA,132.625,-28.375,9
SA,132.875,-28.375,9
SA,133.125,-28.375,9
SA,133.375,-28.375,9
SA,133.625,-28.375,9
SA,133.875,-28.375,9
SA,134.125,-28.375,9
SA,134.375,-28.375,9
SA,134.625,-28.375,9
SA,134.875,-28.375,9
SA,135.125,-28.375,9
SA,135.375,-28.375,9
SA,135.625,-28.375,9
SA,135.875,-28.375,9
SA,136.125,-28.375,9
SA,136.375,-28.375,9
SA,136.625,-28.375,9
SA,136.875,-28.375,9
SA,137.125,-28.375,9
SA,137.375,-28.375,9
SA,137.625,-28.375,9
SA,137.875,-28.375,9
SA,138.125,-28.375,9
SA,138.375,-28.375,8
SA,138.625,-28.375,8
SA,138.875,-28.375,8
SA,139.125,-28.375,8
SA,139.375,-28.375,8
SA,139.625,-28.375,8
SA,139.875,-28.375,8
SA,140.125,-28.375,8
SA,140.375,-28.375,8
SA,140.625,-28.375,8
SA,140.875,-28.375,8
SA,129.125,-28.625,9
SA,129.375,-28.625,9
SA,129.625,-28.625,9
SA,129.875,-28.625,9
SA,130.125,-28.625,9
SA,130.375,-28.625,9
SA,130.625,-28.625,9
SA,130.875,-28.625,9
SA,131.125,-28.625,9
SA,131.375,-28.625,9
SA,131.625,-28.625,9
SA,131.875,-28.625,9
SA,132.125,-28.625,9
SA,132.375,-28.625,9
SA,132.625,-28.625,9
SA,132.875,-28.625,9
SA,133.125,-28.625,9
SA,133.375,-28.625,9
SA,133.625,-28.625,9
SA,133.875,-28.625,9
SA,134.125,-28.625,9
SA,134.375,-28.625,9
SA,134.625,-28.625,9
SA,134.875,-28.625,9
SA,135.125,-28.625,9
SA,135.375,-28.625,9
SA,135.625,-28.625,9
SA,135.875,-28.625,9
SA,136.125,-28.625,9
SA,136.375,-28.625,9
SA,136.625,-28.625,9
SA,136.875,-28.625,9
SA,137.125,-28.625,9
SA,137.375,-28.625,9
SA,137.625,-28.625,9
SA,137.875,-28.625,8
SA,138.125,-28.625,8
SA,138.375,-28.625,8
SA,138.625,-28.625,8
SA,138.875,-28.625,8
SA,139.125,-28.625,8
SA,139.375,-28.625,8
SA,139.625,-28.625,8
SA,139.875,-28.625,8
SA,140.125,-28.625,8
SA,140.375,-28.625,8
SA,140.625,-28.625,8
SA,140.875,-28.625,8
SA,129.125,-28.875,9
SA,129.375,-28.875,9
SA,129.625,-28.875,9
SA,129.875,-28.875,9
SA,130.125,-28.875,9
